index,Player,Year of Birth,G,WS,Seasons,WS/Season,Time line adjusted,Career Value,Three Best Years,5 year Total WS,Total
469,Rick Fox,1970.0,930.0,44.8,11.341463414634147,3.95010752688172,17.0,7.598371777476254,5.2,4.319999999999999,38.06847930435798
708,Scott Skiles,1965.0,600.0,30.6,7.317073170731708,4.182,16.5,5.452601568068425,6.5,5.42,38.05460156806843
697,Kenny Thomas,1978.0,632.0,31.2,7.7073170731707314,4.048101265822785,17.8,5.54765291607397,5.566666666666666,5.08,38.042420848563424
693,Stan Miasek,1924.0,365.0,31.300000000000004,4.451219512195122,7.031780821917809,12.4,5.563455385709208,7.2,5.840000000000001,38.03523620762702
553,Rodney Rogers,1972.0,866.0,38.8,10.560975609756097,3.6739030023094688,17.2,6.717451523545706,5.833333333333333,4.58,38.00468785918851
557,Jason Williams,1976.0,788.0,38.6,9.609756097560975,4.016751269035534,17.6,6.687456687456688,4.966666666666666,4.7,37.97087462315889
725,P.J. Tucker,1986.0,582.0,30.0,7.097560975609756,4.22680412371134,18.6,5.357142857142858,5.333333333333333,4.4,37.91728031418753
578,Lonnie Shelton,1956.0,673.0,37.300000000000004,8.207317073170731,4.544725111441308,15.6,6.491472328576402,6.3999999999999995,4.880000000000001,37.91619744001771
722,Johnny Moore,1959.0,520.0,30.099999999999998,6.341463414634147,4.746538461538461,15.9,5.373081042484827,6.533333333333334,5.319999999999999,37.87295283735662
878,John Shumate,1953.0,318.0,24.5,3.8780487804878048,6.317610062893082,15.3,4.462659380692168,6.833333333333333,4.9,37.813602776918586
883,Gorgui Dieng,1990.0,452.0,24.4,5.512195121951219,4.426548672566372,19.0,4.446064139941691,5.5,4.4399999999999995,37.812612812508064
679,Mario Chalmers,1987.0,646.0,32.300000000000004,7.878048780487805,4.1000000000000005,18.7,5.720864328728304,5.066666666666666,4.1800000000000015,37.76753099539497
397,Johnny Newman,1964.0,1159.0,50.1,14.134146341463415,3.5446074201898186,16.4,8.347217594135287,5.2,4.26,37.75182501432511
517,Terry Tyler,1957.0,871.0,40.7,10.621951219512194,3.8316877152698052,15.7,7.000343997248023,5.8999999999999995,5.300000000000001,37.73203171251782
548,Tony Allen,1982.0,820.0,38.9,10.0,3.8899999999999997,18.2,6.732433367947386,4.666666666666667,4.159999999999999,37.64910003461405
602,Luke Ridnour,1982.0,830.0,36.1,10.121951219512194,3.566506024096386,18.2,6.308982873121288,5.333333333333333,4.240000000000001,37.64882223055101
687,JaVale McGee,1988.0,633.0,31.9,7.719512195121951,4.132385466034755,18.8,5.658034764100745,5.366666666666667,3.6799999999999997,37.63708689680217
859,Kelly Olynyk,1992.0,433.0,24.9,5.280487804878049,4.715473441108545,19.2,4.528919607129865,4.766666666666667,4.4,37.611059714905075
642,John Salmons,1980.0,895.0,33.900000000000006,10.914634146341463,3.105921787709498,18.0,5.970412116942587,5.666666666666667,4.860000000000001,37.60300057131875
830,Brandan Wright,1988.0,428.0,26.200000000000003,5.219512195121951,5.019626168224299,18.8,4.7429398986241855,5.1,3.9200000000000004,37.582566066848486
620,Joe Barry Carroll,1959.0,705.0,35.5,8.597560975609756,4.1290780141843975,15.9,6.217162872154116,6.066666666666666,5.26,37.57290755300518
582,Wil Jones,1948.0,725.0,37.2,8.841463414634147,4.2074482758620695,14.8,6.47632311977716,6.766666666666667,5.32,37.5704380623059
674,Raja Bell,1977.0,706.0,32.6,8.609756097560975,3.786402266288952,17.7,5.767869780608635,5.7,4.6,37.55427204689759
590,Jarrett Jack,1984.0,867.0,36.9,10.573170731707316,3.4899653979238754,18.4,6.430812129661903,5.066666666666666,4.14,37.52744419425244
569,Ervin Johnson,1968.0,845.0,37.79999999999999,10.304878048780488,3.668165680473372,16.8,6.56706045865184,5.566666666666667,4.92,37.521892805791886
863,Patrick Beverley,1989.0,380.0,24.8,4.634146341463414,5.351578947368422,18.9,4.512372634643377,4.833333333333333,3.9200000000000004,37.51728491534514
577,Jon Barry,1970.0,821.0,37.39999999999999,10.012195121951219,3.7354445797807543,17.0,6.50661099512874,5.766666666666667,4.500000000000001,37.50872224157616
580,Chris Morris,1966.0,747.0,37.300000000000004,9.109756097560975,4.094511378848729,16.6,6.491472328576402,5.466666666666666,4.84,37.492650374091795
789,Jamaal Magloire,1979.0,680.0,27.700000000000006,8.292682926829269,3.3402941176470593,17.9,4.987396471011885,6.666666666666667,4.58,37.47435725532561
987,Clark Kellogg,1962.0,260.0,20.9,3.1707317073170733,6.591538461538461,16.2,3.8575119970468803,6.633333333333333,4.18,37.462383791918676
677,Flynn Robinson,1942.0,543.0,32.5,6.621951219512195,4.907918968692449,14.2,5.752212389380531,6.966666666666666,5.5600000000000005,37.38679802473965
665,Charlie Ward,1971.0,630.0,33.0,7.682926829268292,4.295238095238095,17.1,5.830388692579506,5.5,4.64,37.365626787817604
756,Chuck Hayes,1984.0,644.0,28.700000000000003,7.853658536585366,3.654347826086957,18.4,5.148905633297453,5.7,4.460000000000001,37.36325345938441
690,George King,1929.0,411.0,31.400000000000002,5.012195121951219,6.264720194647203,12.9,5.579246624022744,6.933333333333334,5.680000000000001,37.35730015200328
522,Spud Webb,1964.0,814.0,40.2,9.926829268292684,4.049631449631449,16.4,6.926257753273606,5.2,4.720000000000001,37.29588920290505
900,Kentavious Caldwell-Pope,1994.0,470.0,23.7,5.7317073170731705,4.134893617021277,19.4,4.32955791012057,5.033333333333333,4.38,37.27778486047518
571,Rod Higgins,1960.0,779.0,37.699999999999996,9.5,3.9684210526315784,16.0,6.551963851233924,5.633333333333334,5.119999999999999,37.273718237198835
720,Roy Hinson,1962.0,507.0,30.2,6.182926829268292,4.884418145956608,16.2,5.389007851534618,5.633333333333333,5.159999999999999,37.266759330824556
1057,Nikola Peković,1986.0,271.0,18.8,3.3048780487804876,5.688560885608856,18.6,3.4970238095238093,5.7,3.7800000000000002,37.265584695132674
648,Eric Gordon,1989.0,629.0,33.5,7.670731707317073,4.36724960254372,18.9,5.908289241622576,4.866666666666666,3.22,37.262205510832956
594,Tony Battie,1977.0,837.0,36.6,10.207317073170731,3.5856630824372764,17.7,6.385205861828333,5.266666666666667,4.279999999999999,37.21753561093227
673,Chuck Williams,1947.0,638.0,32.7,7.780487804878049,4.20282131661442,14.7,5.7835160948001425,6.933333333333334,5.5600000000000005,37.179670744747895
587,Steve Hawes,1951.0,688.0,37.0,8.390243902439025,4.409883720930233,15.1,6.445993031358887,5.933333333333334,5.28,37.16921008562245
989,Nikola Mirotić,1992.0,319.0,20.9,3.8902439024390243,5.372413793103448,19.2,3.8575119970468803,4.533333333333333,4.18,37.14325912348366
732,Voshon Lenard,1974.0,565.0,29.7,6.890243902439025,4.310442477876106,17.4,5.309259921344298,5.966666666666666,4.140000000000001,37.12636906588707
588,Gus Johnson*,1939.0,610.0,36.900000000000006,7.439024390243903,4.96032786885246,13.9,6.430812129661904,6.133333333333334,5.7,37.124473331847696
814,Sonny Parker,1956.0,452.0,26.900000000000002,5.512195121951219,4.880088495575222,15.6,4.857349223546408,6.666666666666667,5.0600000000000005,37.0641043857883
652,Dave Twardzik,1951.0,536.0,33.400000000000006,6.536585365853658,5.109701492537314,15.1,5.8927311220889225,6.033333333333334,4.860000000000001,36.99576594795957
647,M.L. Carr,1951.0,678.0,33.5,8.268292682926829,4.051622418879056,15.1,5.908289241622576,6.333333333333333,5.6,36.99324499383496
794,Patty Mills,1989.0,605.0,27.6,7.378048780487805,3.740826446280992,18.9,4.971181556195966,5.166666666666667,4.2,36.97867466914362
523,Robert Reid,1956.0,919.0,40.2,11.207317073170731,3.5869423286180635,15.6,6.926257753273606,5.766666666666667,5.06,36.93986674855834
655,Terry Mills,1968.0,678.0,33.39999999999999,8.268292682926829,4.03952802359882,16.8,5.892731122088919,5.466666666666666,4.74,36.938925812354405
762,George Ratkovicz,1923.0,343.0,28.599999999999998,4.182926829268292,6.83731778425656,12.3,5.132806891600861,6.900000000000001,5.74,36.910124675857425
615,Clem Haskins,1944.0,681.0,35.8,8.304878048780488,4.31071953010279,14.4,6.263121063680895,6.433333333333333,5.499999999999999,36.907173927117015
736,Warren Davis,1944.0,447.0,29.599999999999994,5.451219512195122,5.429977628635346,14.4,5.293276108726752,6.533333333333332,5.239999999999999,36.89658707069543
733,Curtis Perry,1949.0,480.0,29.7,5.853658536585366,5.07375,14.9,5.309259921344298,6.3,5.3,36.8830099213443
597,Harvey Grant,1966.0,783.0,36.400000000000006,9.548780487804878,3.8120051085568334,16.6,6.354748603351957,5.333333333333333,4.779999999999999,36.88008704524213
778,Arthur Becker,1942.0,414.0,28.0,5.048780487804878,5.545893719806763,14.2,5.0359712230215825,6.533333333333334,5.54,36.85519827616168
815,Andrew Toney,1958.0,468.0,26.9,5.7073170731707314,4.713247863247863,15.8,4.857349223546406,6.3999999999999995,5.08,36.85059708679427
884,Delonte West,1984.0,432.0,24.4,5.2682926829268295,4.631481481481481,18.4,4.446064139941691,5.266666666666667,4.08,36.82421228808983
552,Bill Bradley*,1944.0,742.0,38.8,9.048780487804878,4.287870619946092,14.4,6.717451523545706,5.933333333333334,5.4799999999999995,36.81865547682513
737,Bryant Stith,1971.0,586.0,29.5,7.146341463414634,4.1279863481228665,17.1,5.277280858676208,5.866666666666666,4.4399999999999995,36.81193387346574
556,Johnny Davis,1956.0,750.0,38.699999999999996,9.146341463414634,4.231199999999999,15.6,6.702459300311742,5.333333333333333,4.9399999999999995,36.80699263364507
719,Neal Walk,1949.0,568.0,30.299999999999994,6.926829268292683,4.374295774647886,14.9,5.40492329646807,6.666666666666667,5.4399999999999995,36.78588573778262
817,Marcus Morris,1990.0,545.0,26.8,6.646341463414634,4.032293577981651,19.0,4.841040462427746,4.7,4.2,36.7733340404094
758,Patrick Patterson,1990.0,622.0,28.600000000000005,7.585365853658536,3.770418006430869,19.0,5.132806891600862,4.666666666666667,4.180000000000001,36.749891564698395
709,Bob Gross,1954.0,513.0,30.599999999999998,6.2560975609756095,4.891228070175439,15.4,5.452601568068424,6.3,4.699999999999999,36.74382963824387
630,Mike Woodson,1959.0,786.0,34.8,9.585365853658537,3.630534351145038,15.9,6.109550561797753,5.8999999999999995,5.180000000000001,36.720084912942795
482,Tom Meschery,1939.0,778.0,43.5,9.487804878048781,4.584832904884318,13.9,7.410562180579215,5.833333333333333,4.9399999999999995,36.66872841879687
550,K.C. Jones*,1933.0,676.0,38.800000000000004,8.24390243902439,4.706508875739646,13.3,6.717451523545708,6.366666666666667,5.5200000000000005,36.61062706595202
672,Quentin Richardson,1981.0,783.0,32.7,9.548780487804878,3.424521072796935,18.1,5.7835160948001425,5.733333333333333,3.56,36.601370500930415
599,John Paxson,1961.0,772.0,36.300000000000004,9.414634146341463,3.8556994818652854,16.1,6.339504016765632,5.5,4.8,36.595203498630916
607,Stephen Jackson,1979.0,858.0,36.0,10.463414634146341,3.440559440559441,17.9,6.293706293706294,4.8,4.160000000000001,36.59426573426573
538,Jim Washington,1944.0,774.0,39.300000000000004,9.439024390243903,4.163565891472868,14.4,6.792257172485312,5.866666666666667,5.36,36.58248973062485
627,Jim Pollard*,1923.0,438.0,34.900000000000006,5.341463414634147,6.5337899543379,12.3,6.124956124956126,6.2,5.42,36.57874607929403
810,Bobby Phills,1970.0,467.0,27.099999999999998,5.695121951219512,4.758458244111348,17.0,4.889931432695778,5.366666666666667,4.5600000000000005,36.5750563434738
641,Walt Williams,1971.0,708.0,34.0,8.634146341463415,3.9378531073446323,17.1,5.985915492957747,5.2,4.299999999999999,36.52376860030238
681,Larry Hughes,1979.0,727.0,32.1,8.865853658536585,3.620632737276479,17.9,5.689471818504077,5.133333333333333,4.180000000000001,36.523437889113886
504,Sam Mitchell,1964.0,994.0,41.699999999999996,12.121951219512194,3.440040241448692,16.4,7.147754542338019,5.433333333333333,4.08,36.50112811712004
606,Kevin Porter,1951.0,659.0,36.0,8.036585365853659,4.479514415781487,15.1,6.293706293706294,6.366666666666667,4.26,36.49988737615444
879,Anthony Parker,1976.0,494.0,24.5,6.024390243902439,4.066801619433198,17.6,4.462659380692168,5.866666666666667,4.500000000000001,36.496127666792034
861,Julian Hammond,1944.0,329.0,24.9,4.012195121951219,6.2060790273556234,14.4,4.528919607129865,6.333333333333333,4.9799999999999995,36.44833196781882
796,Fred Hoiberg,1973.0,541.0,27.599999999999998,6.597560975609756,4.183364140480591,17.3,4.971181556195965,5.733333333333333,4.24,36.42787903000989
1104,Julius Randle,1995.0,311.0,17.7,3.792682926829268,4.666881028938906,19.5,3.305939484497572,5.3999999999999995,3.54,36.41282051343648
824,Scot Pollard,1976.0,506.0,26.5,6.170731707317073,4.294466403162056,17.6,4.792043399638336,5.766666666666666,3.94,36.39317646946706
886,Mike Lewis,1947.0,337.0,24.3,4.109756097560975,5.912759643916915,14.7,4.429456799125046,6.466666666666666,4.86,36.36888310970863
739,Bonzi Wells,1977.0,591.0,29.4,7.2073170731707314,4.079187817258883,17.7,5.261274158911955,5.3,3.9799999999999995,36.32046197617083
494,Antoine Carr,1962.0,987.0,42.1,12.036585365853659,3.4976697061803446,16.2,7.206436152002739,5.066666666666666,4.340000000000001,36.310772524849746
650,Kenny Carr,1956.0,674.0,33.5,8.21951219512195,4.075667655786351,15.6,5.908289241622576,5.866666666666667,4.859999999999999,36.31062356407559
675,Brevin Knight,1976.0,729.0,32.6,8.890243902439025,3.6669410150891633,17.6,5.767869780608635,5.933333333333334,3.34,36.308144129031135
716,Kris Humphries,1986.0,800.0,30.3,9.75609756097561,3.10575,18.6,5.404923296468071,4.933333333333333,4.260000000000001,36.3040066298014
667,Butch Beard,1948.0,605.0,32.9,7.378048780487805,4.459173553719008,14.8,5.814775539059739,6.366666666666667,4.86,36.300615759445414
608,Jim Jackson,1971.0,885.0,35.90000000000001,10.792682926829269,3.3263276836158204,17.1,6.278419027632041,5.633333333333333,3.9400000000000004,36.27808004458119
768,Tyreke Evans,1990.0,594.0,28.399999999999995,7.2439024390243905,3.92053872053872,19.0,5.100574712643677,4.8,3.44,36.261113433182395
837,Dorell Wright,1986.0,549.0,26.0,6.695121951219512,3.8834244080145717,18.6,4.710144927536232,5.0,4.0600000000000005,36.25356933555081
864,Reggie King,1958.0,438.0,24.8,5.341463414634147,4.642922374429223,15.8,4.512372634643377,6.433333333333334,4.86,36.24862834240594
787,Kendrick Perkins,1985.0,782.0,27.799999999999997,9.536585365853659,2.9150895140664956,18.5,5.003599712023038,5.666666666666667,4.139999999999999,36.2253558927562
549,Chuck Person,1965.0,943.0,38.800000000000004,11.5,3.3739130434782614,16.5,6.717451523545708,5.433333333333334,4.2,36.224697900357306
670,Lindsey Hunter,1971.0,937.0,32.8,11.426829268292684,2.8704375667022406,17.1,5.7991513437058,5.533333333333334,4.92,36.22292224374137
704,Travis Best,1973.0,708.0,30.9,8.634146341463415,3.5788135593220334,17.3,5.500177999288002,5.466666666666666,4.36,36.2056582252767
833,Reggie Williams,1965.0,599.0,26.1,7.304878048780488,3.5729549248747916,16.5,4.726548352046361,6.1000000000000005,5.28,36.17950327692115
611,Greg Anthony,1968.0,757.0,35.800000000000004,9.231707317073171,3.8779392338177017,16.8,6.263121063680896,4.966666666666667,4.26,36.16772696416526
644,Greg Ostertag,1974.0,756.0,33.8,9.21951219512195,3.666137566137566,17.4,5.954897815362932,5.033333333333334,3.9800000000000004,36.03436871483383
772,Kosta Koufos,1990.0,686.0,28.2,8.365853658536585,3.370845481049563,19.0,5.068296189791517,4.633333333333334,3.9,35.97247500417441
691,Beno Udrih,1983.0,831.0,31.4,10.134146341463415,3.0984356197352585,18.3,5.579246624022743,5.433333333333334,3.54,35.95101557709133
631,Corliss Williamson,1974.0,822.0,34.7,10.024390243902438,3.4615571776155725,17.4,6.094134176325958,4.8,4.1800000000000015,35.93569135394153
661,Larry Siegfried,1940.0,550.0,33.1,6.7073170731707314,4.934909090909091,14.0,5.845990815966091,5.933333333333333,5.220000000000001,35.93423324020851
802,Al-Farouq Aminu,1991.0,670.0,27.499999999999996,8.170731707317072,3.3656716417910446,19.1,4.954954954954954,4.666666666666667,3.839999999999999,35.927293263412665
751,Ralph Simpson,1950.0,705.0,29.0,8.597560975609756,3.3730496453900707,15.0,5.197132616487455,6.8999999999999995,5.4399999999999995,35.91018226187752
852,Mahmoud Abdul-Rauf,1970.0,586.0,25.099999999999998,7.146341463414634,3.512286689419795,17.0,4.561977462740821,5.8,5.02,35.894264152160616
782,Damon Jones,1977.0,657.0,27.999999999999996,8.012195121951219,3.4946727549467274,17.7,5.0359712230215825,5.333333333333333,4.279999999999999,35.84397731130164
566,Joe Caldwell,1942.0,782.0,37.9,9.536585365853659,3.974168797953964,14.2,6.582146578673151,6.333333333333333,4.72,35.80964870996045
783,Nate Robinson,1985.0,618.0,27.900000000000006,7.536585365853658,3.7019417475728167,18.5,5.019791291831595,5.0,3.5800000000000005,35.80173303940441
866,Martell Webster,1987.0,580.0,24.700000000000003,7.073170731707317,3.492068965517242,18.7,4.495813614852567,5.233333333333333,3.8,35.72121591370314
774,Ricky Davis,1980.0,736.0,28.2,8.975609756097562,3.141847826086956,18.0,5.068296189791517,5.033333333333333,4.46,35.70347734921181
842,Eric Murdock,1969.0,508.0,25.6,6.195121951219512,4.132283464566929,16.9,4.644412191582003,5.866666666666667,4.14,35.6833623228156
1084,Aaron Gordon,1996.0,341.0,18.1,4.158536585365853,4.352492668621702,19.6,3.375606117120477,4.733333333333333,3.62,35.68143211907551
623,Tim Thomas,1978.0,824.0,35.199999999999996,10.048780487804878,3.502912621359223,17.8,6.171107994389902,4.5,3.6999999999999993,35.67402061574913
724,Frankie Brian,1924.0,438.0,30.0,5.341463414634147,5.616438356164383,12.4,5.357142857142858,6.966666666666666,5.319999999999999,35.6602478799739
759,Kelvin Cato,1975.0,541.0,28.6,6.597560975609756,4.334935304990758,17.5,5.132806891600862,4.733333333333333,3.9400000000000004,35.641075529924954
763,Rodney Stuckey,1987.0,651.0,28.599999999999998,7.939024390243903,3.6024577572964667,18.7,5.132806891600861,4.5,3.7,35.635264648897326
1082,Jerami Grant,1995.0,383.0,18.2,4.670731707317073,3.896605744125326,19.5,3.392990305741983,5.2,3.6399999999999997,35.6295960498673
845,Doug Moe,1939.0,378.0,25.5,4.609756097560975,5.5317460317460325,13.9,4.627949183303085,6.466666666666668,5.1,35.62636188171579
754,Ramon Sessions,1987.0,691.0,28.8,8.426829268292684,3.417655571635311,18.7,5.164992826398852,4.766666666666667,3.54,35.58931506470083
781,Willie Anderson,1967.0,555.0,27.999999999999996,6.7682926829268295,4.136936936936936,16.7,5.0359712230215825,5.666666666666667,4.0200000000000005,35.55957482662519
